trans_id,trans_date_trans_time,merchant,category,amt,first,last,gender,city,state,job,is_fraud,merch_lat,merch_long
TXN100216,2024-10-08 14:56:12,Spotify India,entertainment,867.16,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1088,72.8582
TXN100001,2024-10-08 17:24:29,Netflix India,entertainment,1286.98,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0390,72.9150
TXN100523,2024-10-09 06:23:07,Dr Lal PathLabs,health_fitness,449.90,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0820,72.8807
TXN100493,2024-10-09 19:54:59,Reliance Fresh,grocery_pos,2813.81,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0571,72.9010
TXN100018,2024-10-10 18:30:05,SonyLIV,entertainment,977.86,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0590,72.8486
TXN100380,2024-10-10 19:58:29,BSES Yamuna,home_utilities,2865.28,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0645,72.9039
TXN100177,2024-10-11 11:08:44,BSES Yamuna,home_utilities,2843.47,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0764,72.8563
TXN100337,2024-10-12 18:22:27,Medplus,health_fitness,3302.22,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1082,72.8812
TXN100044,2024-10-12 23:00:59,Starbucks Coffee,food_dining,2241.44,Aarav,Sharma,M,Kolkata,West Bengal,Software Engineer,0,22.5364,88.3537
TXN100379,2024-10-13 01:02:47,SonyLIV,entertainment,208.77,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0711,72.8645
TXN100286,2024-10-13 07:54:54,Myntra,shopping_net,4379.33,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0964,72.8860
TXN100548,2024-10-13 14:18:29,Spotify India,entertainment,300.72,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0897,72.8889
TXN100221,2024-10-13 22:18:26,Myntra,shopping_net,6233.90,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1126,72.8556
TXN100527,2024-10-15 05:10:35,Airtel Broadband,home_utilities,1587.10,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0463,72.8864
TXN100136,2024-10-16 07:49:52,Disney+ Hotstar,entertainment,1501.46,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0672,72.8909
TXN100574,2024-10-16 10:47:30,More Retail,grocery_pos,1237.94,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1054,72.8645
TXN100077,2024-10-19 22:36:18,Tata Power,home_utilities,3029.17,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1017,72.9095
TXN100644,2024-10-20 15:41:37,Starbucks Coffee,food_dining,325.39,Aarav,Sharma,M,Delhi,Delhi,Software Engineer,0,28.6818,77.1310
TXN100306,2024-10-20 16:45:09,Medplus,health_fitness,5392.58,Aarav,Sharma,M,Hyderabad,Telangana,Software Engineer,0,17.3717,78.4805
TXN100600,2024-10-22 08:39:43,Croma Online,shopping_net,14216.52,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0501,72.8825
TXN100531,2024-10-24 00:30:53,McDonalds India,food_dining,1595.95,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0879,72.8475
TXN100549,2024-10-25 09:35:43,Urban Company Home Care,home_utilities,4741.53,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0833,72.8878
TXN100439,2024-10-25 19:20:50,Zomato,food_dining,1157.42,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0869,72.8909
TXN100098,2024-10-26 05:57:44,Tata CLiQ,shopping_net,4496.06,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1053,72.8827
TXN100454,2024-10-26 12:35:50,IndiGo Airlines,travel,5821.31,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0656,72.8786
TXN100292,2024-10-26 14:10:49,Dr Lal PathLabs,health_fitness,5126.81,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0965,72.8772
TXN100244,2024-10-27 04:23:52,Fastag Toll,travel,8096.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1059,72.8585
TXN100140,2024-10-27 08:41:23,BigBasket,grocery_pos,2068.56,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0524,72.8694
TXN100207,2024-10-31 08:03:20,MakeMyTrip,travel,4466.29,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1057,72.8862
TXN100530,2024-10-31 17:48:52,Dominos Pizza,food_dining,2013.16,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0531,72.8571
TXN100320,2024-10-31 18:02:55,MakeMyTrip,travel,3926.54,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0616,72.8945
TXN100346,2024-11-01 10:57:28,Amazon India,shopping_net,12828.39,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0486,72.8627
TXN100418,2024-11-02 22:29:40,Swiggy,food_dining,947.86,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0402,72.9072
TXN100451,2024-11-03 09:32:21,Fastag Toll,travel,2643.38,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0744,72.8981
TXN100025,2024-11-03 15:12:19,Amazon India,shopping_net,3088.86,Aarav,Sharma,M,Jaipur,Rajasthan,Software Engineer,0,26.8980,75.8186
TXN100366,2024-11-03 16:14:47,Flipkart,shopping_net,9260.40,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0693,72.9042
TXN100435,2024-11-04 18:58:02,Paradise Biryani,food_dining,1157.41,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0820,72.8790
TXN100263,2024-11-05 03:13:20,Paradise Biryani,food_dining,1552.36,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0384,72.8627
TXN100396,2024-11-05 13:18:13,1mg Healthcare,health_fitness,308.87,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0741,72.8566
TXN100489,2024-11-05 21:20:04,BookMyShow,entertainment,1084.45,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0558,72.8378
TXN100414,2024-11-06 03:37:25,Amazon India,shopping_net,12868.46,Aarav,Sharma,M,Ahmedabad,Gujarat,Software Engineer,0,23.0433,72.5571
TXN100463,2024-11-06 04:22:23,McDonalds India,food_dining,1947.98,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0637,72.8647
TXN100064,2024-11-06 06:23:10,Medplus,health_fitness,874.40,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0629,72.9155
TXN100544,2024-11-06 07:11:56,Tata Power,home_utilities,1530.09,Aarav,Sharma,M,Jaipur,Rajasthan,Software Engineer,0,26.9210,75.8213
TXN100166,2024-11-06 07:30:50,IRCTC Express,travel,7708.24,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0694,72.8966
TXN100442,2024-11-06 10:45:47,Disney+ Hotstar,entertainment,1416.20,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0425,72.9150
TXN100115,2024-11-07 03:27:31,Haldirams,food_dining,980.93,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0831,72.8654
TXN100201,2024-11-07 10:33:20,BSES Yamuna,home_utilities,3518.67,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0645,72.8606
TXN100188,2024-11-07 22:08:50,Fastag Toll,travel,6775.85,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0491,72.8749
TXN100268,2024-11-08 12:11:35,Reliance Fresh,grocery_pos,2296.74,Aarav,Sharma,M,Kochi,Kerala,Software Engineer,0,9.9476,76.2530
TXN100362,2024-11-08 12:29:44,Ajio,shopping_net,1021.83,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0965,72.8849
TXN100205,2024-11-08 21:22:16,Spotify India,entertainment,923.40,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0743,72.8872
TXN100438,2024-11-10 05:30:04,Blinkit,grocery_pos,3972.40,Aarav,Sharma,M,Delhi,Delhi,Software Engineer,0,28.7084,77.0667
TXN100634,2024-11-11 16:44:12,Dr Lal PathLabs,health_fitness,3888.50,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0501,72.8612
TXN100521,2024-11-13 02:31:27,Blinkit,grocery_pos,905.75,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0842,72.8814
TXN100147,2024-11-13 13:52:42,1mg Healthcare,health_fitness,4573.25,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1065,72.9159
TXN100037,2024-11-15 16:32:47,Dr Lal PathLabs,health_fitness,2273.76,Aarav,Sharma,M,Jaipur,Rajasthan,Software Engineer,0,26.8993,75.8010
TXN100497,2024-11-16 16:13:35,Medplus,health_fitness,2009.33,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0474,72.8885
TXN100472,2024-11-16 21:43:16,Myntra,shopping_net,8423.95,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1116,72.8618
TXN100636,2024-11-17 21:26:39,Nature Basket,grocery_pos,4782.99,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0911,72.9115
TXN100465,2024-11-18 01:42:50,More Retail,grocery_pos,4191.68,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0775,72.8799
TXN100257,2024-11-18 05:22:50,Nature Basket,grocery_pos,974.63,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0672,72.8611
TXN100484,2024-11-18 13:36:27,Ajio,shopping_net,12895.92,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1048,72.8852
TXN100259,2024-11-19 18:51:22,Apollo Pharmacy,health_fitness,4279.49,Aarav,Sharma,M,Kolkata,West Bengal,Software Engineer,0,22.5821,88.3407
TXN100453,2024-11-19 20:16:18,More Retail,grocery_pos,1925.93,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1024,72.8440
TXN100160,2024-11-20 04:26:18,1mg Healthcare,health_fitness,1175.08,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1058,72.8573
TXN100026,2024-11-21 07:24:09,Croma Online,shopping_net,5502.23,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1052,72.8750
TXN100225,2024-11-21 09:18:59,Starbucks Coffee,food_dining,1828.97,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0887,72.8555
TXN100287,2024-11-21 17:23:48,1mg Healthcare,health_fitness,1369.31,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0786,72.9013
TXN100209,2024-11-22 18:36:20,Disney+ Hotstar,entertainment,498.69,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0514,72.8508
TXN100637,2024-11-23 17:42:21,BigBasket,grocery_pos,1185.70,Aarav,Sharma,M,Bengaluru,Karnataka,Software Engineer,0,12.9562,77.5778
TXN100272,2024-11-24 06:07:24,Amazon India,shopping_net,7487.00,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0627,72.8653
TXN100006,2024-11-24 11:35:38,Airtel Broadband,home_utilities,4761.38,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0778,72.9115
TXN100507,2024-11-24 23:29:26,Spencer Retail,grocery_pos,3544.58,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1039,72.8377
TXN100412,2024-11-27 03:35:35,Blinkit,grocery_pos,2151.85,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0567,72.9137
TXN100568,2024-11-27 06:53:44,1mg Healthcare,health_fitness,1421.28,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0941,72.9145
TXN100502,2024-11-28 04:26:13,Nykaa,shopping_net,2640.77,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0815,72.8406
TXN100643,2024-11-29 08:46:34,Swiggy,food_dining,774.87,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0904,72.8610
TXN100401,2024-11-29 12:32:23,Airtel Broadband,home_utilities,1646.01,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0923,72.8381
TXN100139,2024-11-30 06:27:07,1mg Healthcare,health_fitness,1703.82,Aarav,Sharma,M,Chennai,Tamil Nadu,Software Engineer,0,13.0768,80.2350
TXN100190,2024-11-30 12:19:37,McDonalds India,food_dining,143.42,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0406,72.8409
TXN100169,2024-11-30 12:57:01,Tata CLiQ,shopping_net,3335.13,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0781,72.9173
TXN100436,2024-12-01 07:01:54,Jio Fiber,home_utilities,4309.32,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0770,72.8967
TXN100400,2024-12-01 12:17:12,BSES Yamuna,home_utilities,5431.77,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1076,72.8946
TXN100192,2024-12-01 15:16:46,BSES Yamuna,home_utilities,4377.02,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0620,72.9123
TXN100423,2024-12-02 20:16:29,Myntra,shopping_net,2236.81,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1009,72.8611
TXN100525,2024-12-03 04:25:27,Ola Cabs,travel,3010.77,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0703,72.8893
TXN100647,2024-12-03 05:29:01,MakeMyTrip,travel,7143.68,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0818,72.8677
TXN100648,2024-12-03 12:48:39,Disney+ Hotstar,entertainment,940.51,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0714,72.8537
TXN100309,2024-12-04 03:07:03,Cafe Coffee Day,food_dining,1410.70,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0905,72.8654
TXN100218,2024-12-05 03:01:51,Dominos Pizza,food_dining,1381.85,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0663,72.8716
TXN100585,2024-12-06 05:42:51,McDonalds India,food_dining,138.69,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0428,72.8673
TXN100132,2024-12-06 14:10:01,Zomato,food_dining,592.31,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0430,72.8622
TXN100416,2024-12-07 03:17:20,Urban Company Home Care,home_utilities,1515.73,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0372,72.9079
TXN100573,2024-12-07 18:53:59,Urban Company Home Care,home_utilities,5186.17,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0862,72.8653
TXN100344,2024-12-08 08:12:18,Paradise Biryani,food_dining,1591.65,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0742,72.8709
TXN100278,2024-12-08 18:49:12,More Retail,grocery_pos,2451.82,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0978,72.8645
TXN100446,2024-12-09 20:58:12,Apollo Pharmacy,health_fitness,1989.24,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0785,72.8671
TXN100645,2024-12-10 12:13:21,Airtel Broadband,home_utilities,5406.47,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1014,72.8563
TXN100087,2024-12-11 11:59:56,Dr Lal PathLabs,health_fitness,3893.83,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1113,72.8870
TXN100065,2024-12-11 17:31:37,Spotify India,entertainment,641.94,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0726,72.8830
TXN100567,2024-12-11 18:17:07,Zomato,food_dining,546.12,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1048,72.8823
TXN100010,2024-12-12 05:20:19,Spotify India,entertainment,533.99,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0882,72.8384
TXN100509,2024-12-12 11:59:17,Amazon India,shopping_net,2793.76,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0935,72.8403
TXN100220,2024-12-12 14:10:49,SonyLIV,entertainment,1212.10,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1077,72.8427
TXN100515,2024-12-12 15:05:25,Tata CLiQ,shopping_net,7680.35,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1013,72.8403
TXN100110,2024-12-13 04:00:09,Airtel Broadband,home_utilities,1915.09,Aarav,Sharma,M,Kochi,Kerala,Software Engineer,0,9.9599,76.2554
TXN100060,2024-12-13 04:17:05,Fastag Toll,travel,5450.90,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0546,72.8910
TXN100629,2024-12-13 12:01:24,Netflix India,entertainment,571.69,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0913,72.8765
TXN100233,2024-12-14 01:36:37,Disney+ Hotstar,entertainment,1418.23,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0982,72.8656
TXN100313,2024-12-14 14:41:34,Medplus,health_fitness,871.24,Aarav,Sharma,M,Pune,Maharashtra,Software Engineer,0,18.4834,73.8293
TXN100168,2024-12-15 00:37:28,BookMyShow,entertainment,1053.68,Aarav,Sharma,M,Kochi,Kerala,Software Engineer,0,9.9022,76.2588
TXN100270,2024-12-15 05:05:57,Nykaa,shopping_net,6241.85,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1069,72.9032
TXN100321,2024-12-16 07:11:58,Nykaa,shopping_net,5937.42,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0628,72.8537
TXN100332,2024-12-16 07:50:02,Airtel Broadband,home_utilities,2625.88,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0480,72.8519
TXN100587,2024-12-16 14:02:01,Ola Cabs,travel,843.41,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0862,72.8502
TXN100357,2024-12-16 14:19:40,Airtel Broadband,home_utilities,807.83,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.1151,72.8685
TXN100194,2024-12-17 02:11:20,More Retail,grocery_pos,755.93,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0846,72.8704
TXN100070,2024-12-17 13:58:10,Reliance Fresh,grocery_pos,3817.79,Aarav,Sharma,M,Jaipur,Rajasthan,Software Engineer,0,26.8897,75.8139
TXN100046,2024-12-18 02:29:16,Disney+ Hotstar,entertainment,783.93,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0611,72.8635
TXN100324,2024-12-18 13:36:12,Ola Cabs,travel,5340.64,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0459,72.8817
TXN100206,2024-12-19 00:31:15,Tata CLiQ,shopping_net,7184.68,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0612,72.9161
TXN100122,2024-12-21 01:30:14,Medplus,health_fitness,3686.37,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0871,72.8674
TXN100149,2024-12-23 00:44:56,Uber India,travel,5236.12,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0835,72.8829
TXN100038,2024-12-23 10:21:29,RedBus,travel,3862.60,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0959,72.8824
TXN100058,2024-12-24 01:30:40,Airtel Broadband,home_utilities,2093.81,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0938,72.8642
TXN100224,2024-12-24 01:55:18,Jio Fiber,home_utilities,2570.34,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0599,72.8626
TXN100133,2024-12-25 03:18:43,More Retail,grocery_pos,3908.26,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0559,72.8518
TXN100592,2024-12-25 06:37:32,Spotify India,entertainment,613.76,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0398,72.8551
TXN100315,2024-12-26 18:19:34,1mg Healthcare,health_fitness,923.24,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0660,72.8412
TXN100608,2024-12-26 23:50:23,Paradise Biryani,food_dining,714.59,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0627,72.8646
TXN100016,2024-12-28 17:32:28,D-Mart,grocery_pos,3777.14,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0741,72.9031
TXN100091,2024-12-29 14:36:34,Urban Company Home Care,home_utilities,4812.76,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0377,72.8885
TXN100171,2024-12-30 16:11:25,Dominos Pizza,food_dining,1110.79,Aarav,Sharma,M,Mumbai,Maharashtra,Software Engineer,0,19.0784,72.8916
